id_2000,id_2004,area_m2_2000,area_m2_2004,habitat_2000,habitat_2004,costdist_2000,costdist_2004,elev_2000,elev_2004,edge_2000,edge_2004,track_2000,track_2004,restoration_2000,restoration_2004,zone_2000,zone_2004,,monitoring_site_2000,monitoring_site_2004
18625,18630,7,7,distributary channel,distributary channel,2314.606,2314.606,4.465971,4.465971,0,0,0,0,,,SF Delta,SF Delta,,,
18626,18631,214,214,blind channel,blind channel,1355.582,1355.582,6.8535161,6.8535161,0,0,0,0,,,SF Delta,SF Delta,,,
18627,18632,1529,1529,distributary channel,distributary channel,2267.606,2267.606,4.6166649,4.6166649,1,1,0,0,,,SF Delta,SF Delta,,,
18628,18633,44,44,blind channel,blind channel,1058.68,1058.68,6.0710688,6.0710688,0,0,0,0,,,SF Delta,SF Delta,,,
18629,18634,13,13,blind channel,blind channel,1437.458,1437.458,5.4946251,5.4946251,0,0,0,0,,,SF Delta,SF Delta,,,
18630,18635,8,8,blind channel,blind channel,793.1539,793.1539,4.5837989,4.5837989,0,0,0,0,,,SF Delta,SF Delta,,,
18631,18636,15,15,blind channel,blind channel,982.291,982.291,4.6604218,4.6604218,0,0,0,0,,,SF Delta,SF Delta,,,
18632,18637,16,16,blind channel,blind channel,3656.668,3656.668,4.6680989,4.6680989,0,0,0,0,,,SF Delta,SF Delta,,,
18633,18638,38,38,blind channel,blind channel,1060.387,1060.387,6.0710688,6.0710688,0,0,0,0,,,SF Delta,SF Delta,,,
18634,18639,23,23,blind channel,blind channel,4515.772,4515.772,4.1242962,4.1242962,0,0,0,0,,,SF Delta,SF Delta,,,
18635,18640,64,64,blind channel,blind channel,3446.996,3446.996,4.0739551,4.0739551,0,0,0,0,,,SF Delta,SF Delta,,,
18636,18641,23,23,blind channel,blind channel,2255.726,2255.726,3.4824181,3.4824181,0,0,0,0,,,SF Delta,SF Delta,,,
18637,18642,17,17,blind channel,blind channel,1193.157,1193.157,5.06006,5.06006,0,0,0,0,,,SF Delta,SF Delta,,,
18638,18643,16,16,blind channel,blind channel,1120.737,1120.737,5.1491919,5.1491919,0,0,0,0,,,SF Delta,SF Delta,,,
18639,18644,16,16,blind channel,blind channel,1221.628,1221.628,5.06006,5.06006,0,0,0,0,,,SF Delta,SF Delta,,,
18640,18645,16,16,blind channel,blind channel,2269.247,2269.247,3.4824181,3.4824181,0,0,0,0,,,SF Delta,SF Delta,,,
18641,18646,2178,2178,distributary channel,distributary channel,2482.141,2482.141,3.9230011,3.9230011,1,1,0,0,,,SF Delta,SF Delta,,,
18642,18647,11,11,blind channel,blind channel,2657.536,2657.536,4.584897,4.584897,0,0,0,0,,,SF Delta,SF Delta,,,
18643,18648,1079,1079,distributary channel,distributary channel,1794.567,1794.567,4.886126,4.886126,1,1,0,0,,,SF Delta,SF Delta,,,
18644,18649,18,18,blind channel,blind channel,3456.052,3456.052,4.1862531,4.1862531,0,0,0,0,,,SF Delta,SF Delta,,,
18645,18650,24,24,blind channel,blind channel,1549.462,1549.462,7.4730191,7.4730191,0,0,0,0,,,SF Delta,SF Delta,,,
18646,18651,156,156,blind channel,blind channel,1392.029,1392.029,5.0601578,5.0601578,0,0,0,0,,,SF Delta,SF Delta,,,
18647,18652,15,15,blind channel,blind channel,940.8068,940.8068,4.8794422,4.8794422,0,0,0,0,,,SF Delta,SF Delta,,,
18648,18653,8,8,blind channel,blind channel,1445.079,1445.079,5.4946251,5.4946251,0,0,0,0,,,SF Delta,SF Delta,,,
18649,18654,12,12,blind channel,blind channel,2656.243,2656.243,4.584897,4.584897,0,0,0,0,,,SF Delta,SF Delta,,,
18650,18655,1113,1113,distributary channel,distributary channel,568.529,568.529,4.6934438,4.6934438,0,0,0,0,,,SF Delta,SF Delta,,,
18651,18656,14,14,blind channel,blind channel,1165.707,1165.707,6.26441,6.26441,0,0,0,0,,,SF Delta,SF Delta,,,
18652,18657,8,8,blind channel,blind channel,1062.145,1062.145,5.2825618,5.2825618,0,0,0,0,,,SF Delta,SF Delta,,,
18653,18658,1,1,distributary channel,distributary channel,2221.384,2221.384,3.83635,3.83635,0,0,0,0,,,SF Delta,SF Delta,,,
18654,18659,19,19,blind channel,blind channel,4517.751,4517.751,4.1242962,4.1242962,0,0,0,0,,,SF Delta,SF Delta,,,
18655,18660,91,91,blind channel,blind channel,953.6413,953.6413,5.6509528,5.6509528,0,0,0,0,,,SF Delta,SF Delta,,,
18656,18661,7869,7869,distributary channel,distributary channel,4004.415,4004.415,5.7933602,5.7933602,0,0,0,0,,,SF Delta,SF Delta,,,
18657,18662,6,6,blind channel,blind channel,1561.412,1561.412,7.8322701,7.8322701,0,0,0,0,,,SF Delta,SF Delta,,,
18658,18663,60,60,blind channel,blind channel,1075.216,1075.216,5.1491919,5.1491919,0,0,0,0,,,SF Delta,SF Delta,,,
18659,18664,16,16,blind channel,blind channel,2594.044,2594.044,5.6904511,5.6904511,0,0,0,0,,,SF Delta,SF Delta,,,
18660,18665,15,15,blind channel,blind channel,1179.45,1179.45,5.06006,5.06006,0,0,0,0,,,SF Delta,SF Delta,,,
18661,18666,36,36,blind channel,blind channel,1096.13,1096.13,5.1491919,5.1491919,0,0,0,0,,,SF Delta,SF Delta,,,
18662,18667,55,55,blind channel,blind channel,1090.13,1090.13,5.1491919,5.1491919,0,0,0,0,,,SF Delta,SF Delta,,,
18663,18668,169,169,distributary channel,distributary channel,499.5645,499.5645,4.4154921,4.4154921,1,1,0,0,,,SF Delta,SF Delta,,,
18664,18669,287,287,distributary channel,distributary channel,528.5645,528.5645,4.4154921,4.4154921,0,0,0,0,,,SF Delta,SF Delta,,,
18665,18670,15,15,blind channel,blind channel,972.8265,972.8265,4.6604218,4.6604218,0,0,0,0,,,SF Delta,SF Delta,,,
18666,18671,28,28,blind channel,blind channel,4530.085,4530.085,4.1242962,4.1242962,0,0,0,0,,,SF Delta,SF Delta,,,
18667,18672,24,24,blind channel,blind channel,1451.979,1451.979,5.554606,5.554606,0,0,0,0,,,SF Delta,SF Delta,,,
18668,18673,2,2,distributary channel,distributary channel,2165.834,2165.834,5.0517302,5.0517302,0,0,0,0,,,SF Delta,SF Delta,,,
18669,18674,206,206,blind channel,blind channel,1371.309,1371.309,6.8535161,6.8535161,0,0,0,0,,,SF Delta,SF Delta,,,
18670,18675,15,15,blind channel,blind channel,1378.958,1378.958,4.6904459,4.6904459,0,0,0,0,,,SF Delta,SF Delta,,,
18671,18676,8,8,blind channel,blind channel,2311.395,2311.395,4.3382592,4.3382592,0,0,0,0,,,SF Delta,SF Delta,,,
18672,18677,101,101,blind channel,blind channel,2227.541,2227.541,3.83635,3.83635,0,0,0,0,,,SF Delta,SF Delta,,,
18673,18678,20,20,blind channel,blind channel,2242.19,2242.19,3.4824181,3.4824181,0,0,0,0,,,SF Delta,SF Delta,,,
18674,18679,13,13,blind channel,distributary channel,2165.748,2165.748,5.0517302,5.0517302,0,0,0,0,,,SF Delta,SF Delta,,,
18675,18680,7,7,blind channel,blind channel,1234.32,1234.32,5.953804,5.953804,0,0,0,0,,,SF Delta,SF Delta,,,
18676,18681,14,14,blind channel,blind channel,2327.041,2327.041,4.465971,4.465971,0,0,0,0,,,SF Delta,SF Delta,,,
18677,18682,12,12,blind channel,blind channel,1047.074,1047.074,5.2825618,5.2825618,0,0,0,0,,,SF Delta,SF Delta,,,
18678,18683,39,39,blind channel,blind channel,1109.873,1109.873,5.1491919,5.1491919,0,0,0,0,,,SF Delta,SF Delta,,,
18679,18684,69,69,blind channel,blind channel,2217.42,2217.42,3.83635,3.83635,0,0,0,0,,,SF Delta,SF Delta,,,
18680,18685,73,73,distributary channel,distributary channel,483.5143,483.5143,4.7229352,4.7229352,1,1,0,0,,,SF Delta,SF Delta,,,
18681,18686,48,48,blind channel,blind channel,1044.452,1044.452,5.817183,5.817183,0,0,0,0,,,SF Delta,SF Delta,,,
18682,18687,7,7,blind channel,blind channel,2658.122,2658.122,5.2892709,5.2892709,0,0,0,0,,,SF Delta,SF Delta,,,
18683,18688,20,20,blind channel,blind channel,2646.465,2646.465,4.584897,4.584897,0,0,0,0,,,SF Delta,SF Delta,,,
18684,18689,128,128,blind channel,blind channel,4045.298,4045.298,4.62749,4.62749,0,0,0,0,,,SF Delta,SF Delta,,,
18685,18690,322,322,distributary channel,distributary channel,531.4788,531.4788,4.4154921,4.4154921,0,0,0,0,,,SF Delta,SF Delta,,,
18686,18691,78,78,blind channel,blind channel,969.5408,969.5408,5.386951,5.386951,0,0,0,0,,,SF Delta,SF Delta,,,
18687,18692,25,25,blind channel,blind channel,2434.635,2434.635,5.637661,5.637661,0,0,0,0,,,SF Delta,SF Delta,,,
18688,18693,15,15,blind channel,blind channel,987.4834,987.4834,4.6604218,4.6604218,0,0,0,0,,,SF Delta,SF Delta,,,
18689,18694,8,8,blind channel,blind channel,953.9991,953.9991,4.8794422,4.8794422,0,0,0,0,,,SF Delta,SF Delta,,,
18690,18695,44,44,blind channel,blind channel,1041.745,1041.745,5.817183,5.817183,0,0,0,0,,,SF Delta,SF Delta,,,
18691,18696,31,31,blind channel,blind channel,1156.05,1156.05,6.05551,6.05551,0,0,0,0,,,SF Delta,SF Delta,,,
18692,18697,15,15,blind channel,blind channel,778.5326,778.5326,4.5837989,4.5837989,0,0,0,0,,,SF Delta,SF Delta,,,
18693,18698,175,175,blind channel,blind channel,1407.085,1407.085,4.9235291,4.9235291,0,0,0,0,,,SF Delta,SF Delta,,,
18694,18699,18,18,blind channel,blind channel,1095.166,1095.166,5.1491919,5.1491919,0,0,0,0,,,SF Delta,SF Delta,,,
18695,18700,13,13,blind channel,blind channel,968.3412,968.3412,4.6604218,4.6604218,0,0,0,0,,,SF Delta,SF Delta,,,
18696,18701,22,22,blind channel,blind channel,3671.911,3671.911,4.701365,4.701365,0,0,0,0,,,SF Delta,SF Delta,,,
18697,18702,8,8,blind channel,blind channel,2357.112,2357.112,4.465971,4.465971,0,0,0,0,,,SF Delta,SF Delta,,,
18698,18703,15,15,blind channel,blind channel,2342.612,2342.612,4.465971,4.465971,0,0,0,0,,,SF Delta,SF Delta,,,
18699,18704,1302,1302,distributary channel,distributary channel,619.3782,619.3782,4.7586808,4.7586808,0,0,0,0,,,SF Delta,SF Delta,,,
18700,18705,27,27,blind channel,blind channel,1533.855,1533.855,7.5859408,7.5859408,0,0,0,0,,,SF Delta,SF Delta,,,
18701,18706,82,82,blind channel,blind channel,3461.91,3461.91,3.949971,3.949971,0,0,0,0,,,SF Delta,SF Delta,,,
18702,18707,1,1,distributary channel,distributary channel,1803.632,1803.632,4.886126,4.886126,0,0,0,0,,,SF Delta,SF Delta,,,
18703,18708,22,22,blind channel,blind channel,4539.985,4539.985,3.7268569,3.7268569,0,0,0,0,,,SF Delta,SF Delta,,,
18704,18709,47,47,blind channel,blind channel,1125.772,1125.772,5.1491919,5.1491919,0,0,0,0,,,SF Delta,SF Delta,,,
18705,18710,29,29,blind channel,blind channel,1532.234,1532.234,7.526516,7.526516,0,0,0,0,,,SF Delta,SF Delta,,,
18706,18711,15,15,blind channel,blind channel,1003.64,1003.64,4.8794422,4.8794422,0,0,0,0,,,SF Delta,SF Delta,,,
18707,18712,14,14,blind channel,blind channel,1165.879,1165.879,6.05551,6.05551,0,0,0,0,,,SF Delta,SF Delta,,,
18708,18713,2982,2982,distributary channel,distributary channel,4005.232,4005.232,5.4295368,5.4295368,1,1,0,0,,,SF Delta,SF Delta,,,
18709,18714,8,8,blind channel,blind channel,2608.03,2608.03,5.4519582,5.4519582,0,0,0,0,,,SF Delta,SF Delta,,,
18710,18715,27,27,blind channel,blind channel,3471.795,3471.795,2.553683,2.553683,0,0,0,0,,,SF Delta,SF Delta,,,
18711,18716,8,8,blind channel,blind channel,957.6844,957.6844,4.6604218,4.6604218,0,0,0,0,,,SF Delta,SF Delta,,,
18712,18717,8,8,blind channel,blind channel,1560.326,1560.326,7.1714182,7.1714182,0,0,0,0,,,SF Delta,SF Delta,,,
18713,18718,13,13,blind channel,blind channel,956.9773,956.9773,4.6604218,4.6604218,0,0,0,0,,,SF Delta,SF Delta,,,
18714,18719,39,39,blind channel,blind channel,1141.308,1141.308,6.0826421,6.0826421,0,0,0,0,,,SF Delta,SF Delta,,,
18715,18720,22,22,blind channel,blind channel,4533.701,4533.701,4.1242962,4.1242962,0,0,0,0,,,SF Delta,SF Delta,,,
18716,18721,4256,4256,distributary channel,distributary channel,1437.565,1437.565,4.9457159,4.9457159,1,1,0,0,,,SF Delta,SF Delta,,,
18717,18722,206,206,blind channel,blind channel,1378.28,1378.28,6.8535161,6.8535161,0,0,0,0,,,SF Delta,SF Delta,,,
18718,18723,1053,1053,distributary channel,distributary channel,577.8635,577.8635,4.6934438,4.6934438,0,0,1,1,,,SF Delta,SF Delta,,,
18719,18724,18,18,blind channel,blind channel,1466.55,1466.55,5.324719,5.324719,0,0,0,0,,,SF Delta,SF Delta,,,
18720,18725,85,85,blind channel,blind channel,985.2687,985.2687,5.386951,5.386951,0,0,0,0,,,SF Delta,SF Delta,,,
18721,18726,8,8,blind channel,blind channel,1019.211,1019.211,4.8794422,4.8794422,0,0,0,0,,,SF Delta,SF Delta,,,
18722,18727,146,146,blind channel,blind channel,2232.147,2232.147,3.83635,3.83635,0,0,0,0,,,SF Delta,SF Delta,,,
18723,18728,28,28,blind channel,blind channel,2226.791,2226.791,3.4824181,3.4824181,0,0,0,0,,,SF Delta,SF Delta,,,
18724,18729,1587,1587,distributary channel,distributary channel,4674.311,4674.311,3.669837,3.669837,0,0,0,0,,,SF Delta,SF Delta,,,
18725,18730,15,15,blind channel,blind channel,763.8757,763.8757,4.6447158,4.6447158,0,0,0,0,,,SF Delta,SF Delta,,,
18726,18731,151,151,blind channel,blind channel,4060.44,4060.44,4.3738232,4.3738232,0,0,0,0,,,SF Delta,SF Delta,,,
18727,18732,15,15,blind channel,blind channel,1393.458,1393.458,4.6904459,4.6904459,0,0,0,0,,,SF Delta,SF Delta,,,
18728,18733,19,19,blind channel,blind channel,2631.979,2631.979,5.0693521,5.0693521,0,0,0,0,,,SF Delta,SF Delta,,,
18729,18734,19,19,blind channel,blind channel,2179.955,2179.955,3.5905001,3.5905001,0,0,0,0,,,SF Delta,SF Delta,,,
18730,18735,14,14,blind channel,blind channel,3684.518,3684.518,4.701365,4.701365,0,0,0,0,,,SF Delta,SF Delta,,,
18731,18736,28,28,blind channel,blind channel,1108.272,1108.272,5.1491919,5.1491919,0,0,0,0,,,SF Delta,SF Delta,,,
18732,18737,8,8,blind channel,blind channel,1459.721,1459.721,5.9792399,5.9792399,0,0,0,0,,,SF Delta,SF Delta,,,
18733,18738,13,13,blind channel,blind channel,1815.41,1815.41,4.886126,4.886126,0,0,0,0,,,SF Delta,SF Delta,,,
18734,18739,13,13,blind channel,blind channel,1813.546,1813.546,4.886126,4.886126,0,0,0,0,,,SF Delta,SF Delta,,,
18735,18740,130,130,blind channel,blind channel,2271.24,2271.24,4.592977,4.592977,0,0,0,0,,,SF Delta,SF Delta,,,
18736,18741,15,15,blind channel,blind channel,749.7189,749.7189,4.4801779,4.4801779,0,0,0,0,,,SF Delta,SF Delta,,,
18737,18742,40,40,blind channel,blind channel,1433.056,1433.056,4.9235291,4.9235291,0,0,0,0,,,SF Delta,SF Delta,,,
18738,18743,18,18,blind channel,blind channel,1545.512,1545.512,7.6662822,7.6662822,0,0,0,0,,,SF Delta,SF Delta,,,
18739,18744,17,17,blind channel,blind channel,1181.107,1181.107,6.0443969,6.0443969,0,0,0,0,,,SF Delta,SF Delta,,,
18740,18745,26,26,blind channel,blind channel,2449.964,2449.964,5.8741069,5.8741069,0,0,0,0,,,SF Delta,SF Delta,,,
18741,18746,163,163,distributary channel,distributary channel,521.6625,521.6625,4.4154921,4.4154921,0,0,0,0,,,SF Delta,SF Delta,,,
18742,18747,40,40,blind channel,blind channel,1517.506,1517.506,6.053112,6.053112,0,0,0,0,,,SF Delta,SF Delta,,,
18743,18748,71,71,blind channel,blind channel,1025.796,1025.796,5.4968538,5.4968538,0,0,0,0,,,SF Delta,SF Delta,,,
18744,18749,12,12,blind channel,blind channel,1546.012,1546.012,7.5790019,7.5790019,0,0,0,0,,,SF Delta,SF Delta,,,
18745,18750,68,68,blind channel,blind channel,1419.849,1419.849,4.9235291,4.9235291,0,0,0,0,,,SF Delta,SF Delta,,,
18746,18751,72,72,blind channel,blind channel,1420.263,1420.263,4.9235291,4.9235291,0,0,0,0,,,SF Delta,SF Delta,,,
18747,18752,18,18,blind channel,blind channel,1481.57,1481.57,4.9162822,4.9162822,0,0,0,0,,,SF Delta,SF Delta,,,
18748,18753,55,55,blind channel,blind channel,1447.65,1447.65,4.9235291,4.9235291,0,0,0,0,,,SF Delta,SF Delta,,,
18749,18754,71,71,blind channel,blind channel,3477.86,3477.86,2.171592,2.171592,0,0,0,0,,,SF Delta,SF Delta,,,
18750,18755,454,454,distributary channel,distributary channel,530.4199,530.4199,4.4154921,4.4154921,1,1,0,0,,,SF Delta,SF Delta,,,
18751,18756,137,137,blind channel,blind channel,2257.618,2257.618,3.990799,3.990799,0,0,0,0,,,SF Delta,SF Delta,,,
18752,18757,15,15,blind channel,blind channel,943.0778,943.0778,4.6604218,4.6604218,0,0,0,0,,,SF Delta,SF Delta,,,
18753,18758,25,25,blind channel,blind channel,4555.521,4555.521,3.7268569,3.7268569,0,0,0,0,,,SF Delta,SF Delta,,,
18754,18759,8,8,blind channel,blind channel,3700.917,3700.917,4.701365,4.701365,0,0,0,0,,,SF Delta,SF Delta,,,
18755,18760,14,14,blind channel,blind channel,1556.462,1556.462,7.1714182,7.1714182,0,0,0,0,,,SF Delta,SF Delta,,,
18756,18761,137,137,blind channel,blind channel,2246.583,2246.583,3.83635,3.83635,0,0,0,0,,,SF Delta,SF Delta,,,
18757,18762,22,22,blind channel,blind channel,1123.55,1123.55,5.5255198,5.5255198,0,0,0,0,,,SF Delta,SF Delta,,,
18758,18763,27,27,blind channel,blind channel,3487.416,3487.416,2.171592,2.171592,0,0,0,0,,,SF Delta,SF Delta,,,
18759,18764,1312,1312,distributary channel,distributary channel,1863.55,1863.55,6.0593772,6.0593772,1,1,0,0,,,SF Delta,SF Delta,,,
18760,18765,17,17,blind channel,blind channel,2194.647,2194.647,3.5905001,3.5905001,0,0,0,0,,,SF Delta,SF Delta,,,
18761,18766,11,11,blind channel,blind channel,1578.069,1578.069,7.1714182,7.1714182,0,0,0,0,,,SF Delta,SF Delta,,,
18762,18767,15,15,blind channel,blind channel,1592.983,1592.983,5.9647641,5.9647641,0,0,0,0,,,SF Delta,SF Delta,,,
18763,18768,96,96,blind channel,blind channel,2283.861,2283.861,4.102354,4.102354,0,0,0,0,,,SF Delta,SF Delta,,,
18764,18769,11,11,blind channel,blind channel,4560.47,4560.47,3.7268569,3.7268569,0,0,0,0,,,SF Delta,SF Delta,,,
18765,18770,92,92,blind channel,blind channel,999.2393,999.2393,5.9106379,5.9106379,0,0,0,0,,,SF Delta,SF Delta,,,
18766,18771,23,23,blind channel,blind channel,2211.063,2211.063,4.403759,4.403759,0,0,0,0,,,SF Delta,SF Delta,,,
18767,18772,153,153,blind channel,blind channel,4075.875,4075.875,4.3738232,4.3738232,0,0,0,0,,,SF Delta,SF Delta,,,
18768,18773,23,23,blind channel,blind channel,4549.029,4549.029,4.7578492,4.7578492,0,0,0,0,,,SF Delta,SF Delta,,,
18769,18774,131,131,blind channel,blind channel,1425.934,1425.934,4.9235291,4.9235291,0,0,0,0,,,SF Delta,SF Delta,,,
18770,18775,235,235,blind channel,blind channel,1390.952,1390.952,6.2388668,6.2388668,0,0,0,0,,,SF Delta,SF Delta,,,
18771,18776,29,29,blind channel,blind channel,2573.302,2573.302,3.953552,3.953552,0,0,0,0,,,SF Delta,SF Delta,,,
18772,18777,60,60,blind channel,blind channel,1431.458,1431.458,5.9792399,5.9792399,0,0,0,0,,,SF Delta,SF Delta,,,
18773,18778,52,52,blind channel,blind channel,2290.896,2290.896,4.2055731,4.2055731,0,0,0,0,,,SF Delta,SF Delta,,,
18774,18779,20,20,blind channel,blind channel,4566.384,4566.384,3.7268569,3.7268569,0,0,0,0,,,SF Delta,SF Delta,,,
18775,18780,23,23,blind channel,blind channel,2617.787,2617.787,5.0693521,5.0693521,0,0,0,0,,,SF Delta,SF Delta,,,
18776,18781,15,15,blind channel,blind channel,1830.638,1830.638,4.886126,4.886126,0,0,0,0,,,SF Delta,SF Delta,,,
18777,18782,19,19,blind channel,blind channel,2588.216,2588.216,3.953552,3.953552,0,0,0,0,,,SF Delta,SF Delta,,,
18778,18783,17,17,blind channel,blind channel,1572.74,1572.74,7.1714182,7.1714182,0,0,0,0,,,SF Delta,SF Delta,,,
18779,18784,29,29,distributary channel,distributary channel,634.991,634.991,4.8777409,4.8777409,0,0,1,1,,,SF Delta,SF Delta,,,
18780,18785,7,7,blind channel,blind channel,2237.532,2237.532,3.83635,3.83635,0,0,0,0,,,SF Delta,SF Delta,,,
18781,18786,151,151,blind channel,blind channel,735.1981,735.1981,4.4801779,4.4801779,0,0,0,0,,,SF Delta,SF Delta,,,
18782,18787,14,14,blind channel,blind channel,930.0422,930.0422,4.6604218,4.6604218,0,0,0,0,,,SF Delta,SF Delta,,,
18783,18788,7,7,blind channel,blind channel,4575.127,4575.127,4.7578492,4.7578492,0,0,0,0,,,SF Delta,SF Delta,,,
18784,18789,16,16,blind channel,blind channel,1408.579,1408.579,4.6904459,4.6904459,0,0,0,0,,,SF Delta,SF Delta,,,
18785,18790,75,75,blind channel,blind channel,641.4052,641.4052,4.9299831,4.9299831,0,0,1,1,,,SF Delta,SF Delta,,,
18786,18791,17,17,blind channel,blind channel,2602.752,2602.752,5.0693521,5.0693521,0,0,0,0,,,SF Delta,SF Delta,,,
18787,18792,85,85,blind channel,blind channel,1014.017,1014.017,5.4968538,5.4968538,0,0,0,0,,,SF Delta,SF Delta,,,
18788,18793,377,377,blind channel,blind channel,647.3194,647.3194,5.239007,5.239007,0,0,0,0,,,SF Delta,SF Delta,,,
18789,18794,19,19,blind channel,blind channel,1137.657,1137.657,5.859756,5.859756,0,0,0,0,,,SF Delta,SF Delta,,,
18790,18795,24,24,blind channel,blind channel,1496.213,1496.213,4.9162822,4.9162822,0,0,0,0,,,SF Delta,SF Delta,,,
18791,18796,1256,1256,distributary channel,distributary channel,562.7336,562.7336,4.4122519,4.4122519,0,0,0,0,,,SF Delta,SF Delta,,,
18792,18797,16,16,blind channel,blind channel,1829.167,1829.167,7.5179071,7.5179071,0,0,0,0,,,SF Delta,SF Delta,,,
18793,18798,66,66,blind channel,blind channel,1415.301,1415.301,5.701714,5.701714,0,0,0,0,,,SF Delta,SF Delta,,,
18794,18799,41,41,blind channel,blind channel,2209.011,2209.011,3.5905001,3.5905001,0,0,0,0,,,SF Delta,SF Delta,,,
18795,18800,17,17,blind channel,blind channel,1195.849,1195.849,6.0443969,6.0443969,0,0,0,0,,,SF Delta,SF Delta,,,
18796,18801,17,17,blind channel,blind channel,2465.621,2465.621,5.8971381,5.8971381,0,0,0,0,,,SF Delta,SF Delta,,,
18797,18802,14,14,blind channel,blind channel,1422.65,1422.65,4.6904459,4.6904459,0,0,0,0,,,SF Delta,SF Delta,,,
18798,18803,34,34,blind channel,blind channel,2558.488,2558.488,3.953552,3.953552,0,0,0,0,,,SF Delta,SF Delta,,,
18799,18804,45,45,blind channel,blind channel,1502.299,1502.299,6.053112,6.053112,0,0,0,0,,,SF Delta,SF Delta,,,
18800,18805,614,614,blind channel,blind channel,663.562,663.562,4.7380128,4.7380128,0,0,0,0,,,SF Delta,SF Delta,,,
18801,18806,58,58,blind channel,blind channel,2031.953,2031.953,4.6230831,4.6230831,0,0,0,0,,,SF Delta,SF Delta,,,
