id,cnt,chk,ein,eout,area_m2,habitat,path_med,path_min,path_max,elev_m,edge,track,restoration,zone,GagueDist,monitoring_site,TideGateImpact,StartPoint
21512,,,,,13,blind channel,2192.751,,,4.518260479,0,0,,SF Delta,20742.703125,,,
21513,,,,,21,blind channel,2225.05,,,5.717340946,0,0,,SF Delta,20774.916015625,,,
21514,,,,,13,blind channel,2176.644,,,4.170075417,0,0,,SF Delta,20725.8046875,,,
21515,,,,,15,blind channel,2301.05,,,3.733595848,0,0,,SF Delta,20853.64453125,,,
21516,,,,,11,blind channel,2179.68,,,3.672027349,0,0,,SF Delta,20729.046875,,,
21517,,,,,11,blind channel,2197.165,,,4.78943634,0,0,,SF Delta,20746.53125,,,
21518,,,,,37,blind channel,2269.106,,,5.67227459,0,0,,SF Delta,20816.98828125,,,
21519,,,,,10,blind channel,2180.937,,,5.607194424,0,0,,SF Delta,20731.21875,,,
21520,,,,,15,blind channel,2318.139,,,3.557834148,0,0,,SF Delta,20866.728515625,,,
21521,,,,,20,blind channel,2317.053,,,4.043793678,0,0,,SF Delta,20865.142578125,,,
21522,,,,,15,blind channel,2333.089,,,5.717340946,0,0,,SF Delta,20881.970703125,,,
21523,,,,,8,blind channel,2315.328,,,4.252652645,0,0,,SF Delta,20868.130859375,,,
21524,,,,,35,blind channel,2240.293,,,3.267206669,0,0,,SF Delta,20791.16015625,,,
21525,,,,,15,blind channel,2195.63,,,4.207782269,0,0,,SF Delta,20745.703125,,,
21526,,,,,8,blind channel,2348.61,,,5.225241184,0,0,,SF Delta,20897.69921875,,,
21527,,,,,15,blind channel,2210.494,,,3.977990866,0,0,,SF Delta,20759.9453125,,,
21528,,,,,27,blind channel,2282.677,,,4.074220181,0,0,,SF Delta,20830.47265625,,,
21529,,,,,24,blind channel,2331.417,,,5.776339531,0,0,,SF Delta,20879.212890625,,,
21530,,,,,16,blind channel,2254.571,,,3.175647974,0,0,,SF Delta,20805.64453125,,,
21531,,,,,18,blind channel,2209.494,,,4.20018816,0,0,,SF Delta,20760.189453125,,,
21532,,,,,7,blind channel,2225.15,,,4.507052422,0,0,,SF Delta,20774.603515625,,,
21533,,,,,20,blind channel,2347.317,,,4.14909029,0,0,,SF Delta,20895.11328125,,,
21534,,,,,31,blind channel,2297.592,,,3.598472834,0,0,,SF Delta,20845.88671875,,,
21535,,,,,7,blind channel,2221.893,,,3.267206669,0,0,,SF Delta,20772.087890625,,,
21536,,,,,29,blind channel,2268.435,,,5.852608204,0,0,,SF Delta,20819.130859375,,,
21537,,,,,20,blind channel,2363.302,,,6.248440266,0,0,,SF Delta,20911.59765625,,,
21538,,,,,16,blind channel,2312.87,,,4.20018816,0,0,,SF Delta,20860.958984375,,,
21539,,,,,13,blind channel,2316.405,,,5.111708641,0,0,,SF Delta,20864.373046875,,,
21540,,,,,21,blind channel,2282.677,,,5.205244541,0,0,,SF Delta,20833.373046875,,,
21541,,,,,17,blind channel,2378.202,,,3.415519714,0,0,,SF Delta,20926.498046875,,,
21542,,,,,14,blind channel,2324.405,,,3.62346673,0,0,,SF Delta,20871.787109375,,,
21543,,,,,12,blind channel,2340.633,,,4.518260479,0,0,,SF Delta,20889.515625,,,
21544,,,,,20,blind channel,2331.512,,,5.111708641,0,0,,SF Delta,20879.685546875,,,
21545,,,,,15,blind channel,2355.962,,,4.252652645,0,0,,SF Delta,20904.34375,,,
21546,,,,,8,blind channel,2297.284,,,5.607194424,0,0,,SF Delta,20848.685546875,,,
21547,,,,,19,blind channel,2337.633,,,5.356095791,0,0,,SF Delta,20885.099609375,,,
21548,,,,,16,blind channel,2393.137,,,4.988935471,0,0,,SF Delta,20941.640625,,,
21549,,,,,15,blind channel,2339.047,,,3.088176966,0,0,,SF Delta,20886.9296875,,,
21550,,,,,8,blind channel,2386.447,,,3.681025505,0,0,,SF Delta,20934.828125,,,
21551,,,,,15,blind channel,2371.447,,,7.042533398,0,0,,SF Delta,20919.4140625,,,
21552,,,,,16,blind channel,1894.516,,,4.185031891,0,0,,SF Delta,20441.224609375,,,
21553,,,,,7,blind channel,2354.24,,,4.507052422,0,0,,SF Delta,20901.828125,,,
21554,,,,,15,blind channel,1952.814,,,4.434733868,0,0,,SF Delta,20499.439453125,,,
21555,,,,,15,blind channel,1923.122,,,6.270061493,0,0,,SF Delta,20469.5390625,,,
21556,,,,,15,blind channel,1937.658,,,4.043793678,0,0,,SF Delta,20484.1953125,,,
21557,,,,,16,blind channel,1968.057,,,4.170075417,0,0,,SF Delta,20515.095703125,,,
21558,,,,,14,blind channel,1907.88,,,5.607194424,0,0,,SF Delta,20454.296875,,,
21559,,,,,33,blind channel,2352.547,,,4.330127239,0,0,,SF Delta,20900.515625,,,
21560,,,,,13,blind channel,2518.542,,,4.507052422,0,0,,SF Delta,21072.30859375,,,
21561,,,,,21,blind channel,2408.551,,,5.111708641,0,0,,SF Delta,20956.0546875,,,
21562,,,,,15,blind channel,1983.164,,,4.903178692,0,0,,SF Delta,20529.580078125,,,
21563,,,,,7,blind channel,2024.099,,,7.042533398,0,0,,SF Delta,20570.30859375,,,
21564,,,,,15,blind channel,2421.986,,,4.518260479,0,0,,SF Delta,20969.78125,,,
21565,,,,,16,blind channel,2532.978,,,3.414868593,0,0,,SF Delta,21086.037109375,,,
21566,,,,,13,blind channel,2420.415,,,5.356095791,0,0,,SF Delta,20968.125,,,
21567,,,,,20,blind channel,2367.29,,,4.043793678,0,0,,SF Delta,20916.171875,,,
21568,,,,,7,blind channel,2547.67,,,4.252652645,0,0,,SF Delta,21100.935546875,,,
21569,,,,,16,blind channel,1997.649,,,4.170075417,0,0,,SF Delta,20544.06640625,,,
21570,,,,,8,blind channel,2434.936,,,5.261019707,0,0,,SF Delta,20982.853515625,,,
21571,,,,,15,blind channel,2010.164,,,4.518260479,0,0,,SF Delta,20556.580078125,,,
21572,,,,,15,blind channel,2437.8,,,5.205244541,0,0,,SF Delta,20986.095703125,,,
21573,,,,,19,blind channel,2382.568,,,4.507052422,0,0,,SF Delta,20931.2421875,,,
21574,,,,,7,blind channel,2011.72,,,4.903178692,0,0,,SF Delta,20558.55078125,,,
21575,,,,,15,blind channel,2426.61,,,3.414868593,0,0,,SF Delta,20975.28515625,,,
21576,,,,,15,blind channel,1995.436,,,3.672027349,0,0,,SF Delta,20542.267578125,,,
21577,,,,,15,blind channel,2441.524,,,4.20018816,0,0,,SF Delta,20991.11328125,,,
21578,,,,,10,blind channel,2411.039,,,5.580461502,0,0,,SF Delta,20960.212890625,,,
21579,,,,,15,blind channel,2397.417,,,4.252652645,0,0,,SF Delta,20945.384765625,,,
21580,,,,,10,blind channel,2407.125,,,6.270061493,0,0,,SF Delta,20955.384765625,,,
21581,,,,,8,blind channel,2074.54,,,4.20018816,0,0,,SF Delta,20620.6640625,,,
21582,,,,,7,blind channel,1933.542,,,4.043793678,0,0,,SF Delta,20480.580078125,,,
21583,,,,,10,blind channel,2412.867,,,4.988935471,0,0,,SF Delta,20961.626953125,,,
21584,,,,,10,blind channel,2402.125,,,4.252652645,0,0,,SF Delta,20950.798828125,,,
21585,,,,,15,blind channel,1981.158,,,4.176100254,0,0,,SF Delta,20527.609375,,,
21586,,,,,14,blind channel,2060.226,,,4.22381258,0,0,,SF Delta,20606.349609375,,,
21587,,,,,16,blind channel,2427.231,,,4.172860146,0,0,,SF Delta,20975.69921875,,,
21588,,,,,7,blind channel,2440.767,,,4.295273781,0,0,,SF Delta,20989.35546875,,,
21589,,,,,14,blind channel,1967.501,,,4.884727955,0,0,,SF Delta,20513.125,,,
21590,,,,,8,blind channel,2432.988,,,4.171519756,0,0,,SF Delta,20980.85546875,,,
21591,,,,,14,blind channel,2062.484,,,4.586179256,0,0,,SF Delta,20608.107421875,,,
21592,,,,,16,blind channel,2417.71,,,4.172860146,0,0,,SF Delta,20965.783203125,,,
21593,,,,,22,blind channel,2049.034,,,4.392454147,0,0,,SF Delta,20594.037109375,,,
21594,,,,,8,blind channel,2417.574,,,4.252652645,0,0,,SF Delta,20966.041015625,,,
21595,,,,,15,blind channel,2078.262,,,4.700352192,0,0,,SF Delta,20624.59375,,,
21596,,,,,6,blind channel,1958.587,,,4.330127239,0,0,,SF Delta,20504.296875,,,
21597,,,,,8,blind channel,2607.797,,,5.314742565,0,0,,SF Delta,21160.978515625,,,
21598,,,,,15,blind channel,2401.811,,,4.758271694,0,0,,SF Delta,20949.884765625,,,
21599,,,,,7,blind channel,2396.325,,,4.392454147,0,0,,SF Delta,20944.3984375,,,
21600,,,,,15,blind channel,2033.427,,,5.173655987,0,0,,SF Delta,20579.13671875,,,
21601,,,,,9,blind channel,2386.118,,,4.20018816,0,0,,SF Delta,20933.984375,,,
21602,,,,,16,blind channel,2383.375,,,3.887372971,0,0,,SF Delta,20931.15625,,,
21603,,,,,15,blind channel,2093.368,,,3.170978546,0,0,,SF Delta,20638.90625,,,
21604,,,,,9,blind channel,2463.281,,,4.20018816,0,0,,SF Delta,21010.85546875,,,
21605,,,,,14,blind channel,2448.917,,,4.560034752,0,0,,SF Delta,20996.783203125,,,
21606,,,,,15,blind channel,2108.682,,,3.414868593,0,0,,SF Delta,20654.806640625,,,
21607,,,,,9,blind channel,2018.906,,,4.170075417,0,0,,SF Delta,20564.82421875,,,
21608,,,,,1,blind channel,2017.906,,,4.252652645,0,0,,SF Delta,20563.41015625,,,
21609,,,,,15,blind channel,2433.603,,,3.742844582,0,0,,SF Delta,20981.470703125,,,
21610,,,,,15,blind channel,2367.633,,,3.177904129,0,0,,SF Delta,20915.9140625,,,
21611,,,,,16,blind channel,2418.482,,,4.392454147,0,0,,SF Delta,20965.642578125,,,
21612,,,,,15,blind channel,2123.703,,,4.586179256,0,0,,SF Delta,20670.533203125,,,
21613,,,,,16,blind channel,2403.532,,,4.723501205,0,0,,SF Delta,20951.3984375,,,
21614,,,,,15,blind channel,2139.567,,,3.887372971,0,0,,SF Delta,20685.19140625,,,
21615,,,,,18,blind channel,2387.875,,,4.507942677,0,0,,SF Delta,20934.7421875,,,
21616,,,,,10,blind channel,2359.562,,,3.414868593,0,0,,SF Delta,20906.427734375,,,
21617,,,,,17,blind channel,2354.405,,,4.392454147,0,0,,SF Delta,20901.771484375,,,
21618,,,,,5,blind channel,2354.112,,,4.434733868,0,0,,SF Delta,20901.771484375,,,
21619,,,,,17,blind channel,2372.34,,,5.314742565,0,0,,SF Delta,20920.5,,,
21620,,,,,15,blind channel,2154.552,,,6.270061493,0,0,,SF Delta,20700.67578125,,,
21621,,,,,16,blind channel,2339.177,,,5.231982708,0,0,,SF Delta,20887.04296875,,,
21622,,,,,20,blind channel,2325.07,,,4.20018816,0,0,,SF Delta,20871.73046875,,,
21623,,,,,8,blind channel,2168.623,,,4.154281616,0,0,,SF Delta,20714.748046875,,,
21624,,,,,18,blind channel,2309.914,,,4.560034752,0,0,,SF Delta,20856.658203125,,,
21625,,,,,18,blind channel,2295.843,,,3.170978546,0,0,,SF Delta,20841.173828125,,,
21626,,,,,14,blind channel,2101.395,,,5.796772003,0,0,,SF Delta,20646.60546875,,,
21627,,,,,8,blind channel,2116.188,,,5.314742565,0,0,,SF Delta,20661.60546875,,,
21628,,,,,10,blind channel,2087.41,,,3.733595848,0,0,,SF Delta,20633.119140625,,,
21629,,,,,1,blind channel,2086.531,,,4.700352192,0,0,,SF Delta,20631.94921875,,,
21630,,,,,18,blind channel,2281.393,,,3.191972256,0,0,,SF Delta,20826.517578125,,,
21631,,,,,21,blind channel,2266.736,,,3.414868593,0,0,,SF Delta,20811.4453125,,,
21632,,,,,9,blind channel,2257.165,,,6.960728168,0,0,,SF Delta,20802.375,,,
21633,,,,,16,blind channel,2285.06,,,3.414868593,0,0,,SF Delta,20745.537109375,,,
21634,,,,,17,blind channel,2297.667,,,3.742844582,0,0,,SF Delta,20758.8515625,,,
21635,,,,,7,blind channel,2314.606,,,5.622563839,0,0,,SF Delta,20860.31640625,,,
21636,,,,,23,blind channel,2255.726,,,2.970397711,0,0,,SF Delta,20715.91015625,,,
21637,,,,,16,blind channel,2269.247,,,7.144141674,0,0,,SF Delta,20729.224609375,,,
21638,,,,,29,blind channel,2221.384,,,4.398911953,0,0,,SF Delta,20766.38671875,,,
21639,,,,,2,blind channel,2165.834,,,4.368195057,0,0,,SF Delta,20711.04296875,,,
21640,,,,,8,blind channel,2311.395,,,4.261616707,0,0,,SF Delta,20772.578125,,,
21641,,,,,101,blind channel,2227.541,,,3.170978546,0,0,,SF Delta,20773.04296875,,,
21642,,,,,20,blind channel,2242.19,,,4.681880474,0,0,,SF Delta,20702.08203125,,,
21643,,,,,13,blind channel,2165.748,,,3.021264076,0,0,,SF Delta,20711.45703125,,,
21644,,,,,14,blind channel,2327.041,,,4.377149105,0,0,,SF Delta,20873.04296875,,,
21645,,,,,69,blind channel,2217.42,,,3.887372971,0,0,,SF Delta,20763.21484375,,,
21646,,,,,146,blind channel,2232.147,,,3.170978546,0,0,,SF Delta,20778.357421875,,,
21647,,,,,28,blind channel,2226.791,,,4.837309837,0,0,,SF Delta,20687.181640625,,,
21648,,,,,19,blind channel,2179.955,,,3.414868593,0,0,,SF Delta,20725.45703125,,,
21649,,,,,130,blind channel,2271.24,,,4.73029995,0,0,,SF Delta,20817.328125,,,
21650,,,,,137,blind channel,2257.618,,,4.172860146,0,0,,SF Delta,20803.9140625,,,
21651,,,,,137,blind channel,2246.583,,,3.414868593,0,0,,SF Delta,20792.0859375,,,
21652,,,,,17,blind channel,2194.647,,,3.414868593,0,0,,SF Delta,20740.357421875,,,
21653,,,,,96,blind channel,2283.861,,,4.756590366,0,0,,SF Delta,20830.15625,,,
21654,,,,,23,blind channel,2211.063,,,4.171519756,0,0,,SF Delta,20671.455078125,,,
21655,,,,,52,blind channel,2290.896,,,6.270061493,0,0,,SF Delta,20836.984375,,,
21656,,,,,7,blind channel,2237.532,,,4.171519756,0,0,,SF Delta,20784.328125,,,
21657,,,,,41,blind channel,2209.011,,,3.887372971,0,0,,SF Delta,20756.013671875,,,
21658,,,,,18,blind channel,2222.375,,,5.314742565,0,0,,SF Delta,20768.671875,,,
21659,,,,,56,blind channel,2289.018,,,7.720792294,0,0,,SF Delta,20835.8125,,,
21660,,,,,63,blind channel,2306.71,,,4.172860146,0,0,,SF Delta,20852.712890625,,,
21661,,,,,24,blind channel,2197.163,,,4.295273781,0,0,,SF Delta,20657.5546875,,,
21662,,,,,17,blind channel,2224.411,,,4.360129833,0,0,,SF Delta,20771.328125,,,
21663,,,,,5,blind channel,2328.181,,,4.360129833,0,0,,SF Delta,20874.85546875,,,
21664,,,,,17,blind channel,2182.728,,,7.01788187,0,0,,SF Delta,20643.412109375,,,
21665,,,,,80,blind channel,2304.417,,,4.662700653,0,0,,SF Delta,20851.712890625,,,
21666,,,,,57,blind channel,2321.231,,,7.277231216,0,0,,SF Delta,20868.02734375,,,
21667,,,,,42,blind channel,2169.4,,,5.270243645,0,0,,SF Delta,20629.998046875,,,
21668,,,,,119,blind channel,2098.666,,,4.252253532,0,0,,SF Delta,20558.642578125,,,
21669,,,,,132,blind channel,2114.201,,,4.252253532,0,0,,SF Delta,20573.884765625,,,
21670,,,,,8,blind channel,2239.725,,,4.12946701,0,0,,SF Delta,20786.642578125,,,
21671,,,,,87,blind channel,2318.388,,,3.170978546,0,0,,SF Delta,20865.26953125,,,
21672,,,,,49,blind channel,2333.63,,,4.512960434,0,0,,SF Delta,20880.51171875,,,
21673,,,,,96,blind channel,2130.015,,,4.681880474,0,0,,SF Delta,20590.19921875,,,
21674,,,,,8,blind channel,2431.012,,,4.360129833,0,0,,SF Delta,20976.98046875,,,
21675,,,,,42,blind channel,2155.036,,,2.970397711,0,0,,SF Delta,20614.927734375,,,
21676,,,,,72,blind channel,2334.201,,,4.83522892,0,0,,SF Delta,20880.998046875,,,
21677,,,,,7,blind channel,2490.489,,,4.756590366,0,0,,SF Delta,21038.578125,,,
21678,,,,,63,blind channel,2349.065,,,4.286444664,0,0,,SF Delta,20895.654296875,,,
21679,,,,,107,blind channel,2145.243,,,6.913303375,0,0,,SF Delta,20604.927734375,,,
21680,,,,,40,blind channel,2363.222,,,4.756590366,0,0,,SF Delta,20909.310546875,,,
21681,,,,,15,blind channel,2476.625,,,6.376678944,0,0,,SF Delta,21023.505859375,,,
21682,,,,,15,blind channel,2415.406,,,4.360129833,0,0,,SF Delta,20961.494140625,,,
21683,,,,,8,blind channel,2440.876,,,6.603549004,0,0,,SF Delta,20987.46484375,,,
21684,,,,,96,blind channel,2155.143,,,3.99269104,0,0,,SF Delta,20614.826171875,,,
21685,,,,,15,blind channel,2460.519,,,7.144613743,0,0,,SF Delta,21008.193359375,,,
21686,,,,,15,blind channel,2426.184,,,4.322413921,0,0,,SF Delta,20972.98046875,,,
21687,,,,,71,blind channel,2350.479,,,2.9562428,0,0,,SF Delta,20897.068359375,,,
21688,,,,,15,blind channel,2401.299,,,4.775196552,0,0,,SF Delta,20946.595703125,,,
21689,,,,,92,blind channel,2169.785,,,3.99269104,0,0,,SF Delta,20629.96875,,,
21690,,,,,15,blind channel,2445.791,,,4.512960434,0,0,,SF Delta,20992.87890625,,,
21691,,,,,15,blind channel,2411.163,,,3.414868593,0,0,,SF Delta,20958.251953125,,,
21692,,,,,14,blind channel,2386.779,,,4.384566307,0,0,,SF Delta,20931.8671875,,,
21693,,,,,59,blind channel,2366.465,,,4.360129833,0,0,,SF Delta,20912.552734375,,,
21694,,,,,17,blind channel,2417.578,,,4.360129833,0,0,,SF Delta,20964.251953125,,,
21695,,,,,16,blind channel,2431.563,,,2.9562428,0,0,,SF Delta,20978.15234375,,,
21696,,,,,34,blind channel,2375.364,,,4.252253532,0,0,,SF Delta,20922.453125,,,
21697,,,,,73,blind channel,2183.548,,,2.9562428,0,0,,SF Delta,20643.939453125,,,
21698,,,,,15,blind channel,2384.693,,,4.346206188,0,0,,SF Delta,20931.28125,,,
21699,,,,,9,blind channel,2402.799,,,2.9562428,0,0,,SF Delta,20949.595703125,,,
21700,,,,,16,blind channel,2399.178,,,4.554563522,0,0,,SF Delta,20945.767578125,,,
21701,,,,,12,blind channel,2375.172,,,7.01788187,0,0,,SF Delta,20921.552734375,,,
21702,,,,,32,blind channel,2379.279,,,4.662700653,0,0,,SF Delta,20926.453125,,,
21703,,,,,7,blind channel,2392.0,,,4.360129833,0,0,,SF Delta,20938.796875,,,
21704,,,,,10,blind channel,2377.172,,,4.554563522,0,0,,SF Delta,20923.552734375,,,
21705,,,,,9,blind channel,2377.793,,,3.170978546,0,0,,SF Delta,20924.3828125,,,
21706,,,,,40,blind channel,2385.864,,,4.360129833,0,0,,SF Delta,20933.8671875,,,
21707,,,,,44,blind channel,2198.276,,,3.05416584,0,0,,SF Delta,20658.25390625,,,
21708,,,,,9,blind channel,2392.064,,,4.425617218,0,0,,SF Delta,20853.490234375,,,
21709,,,,,6,blind channel,2410.4,,,2.9562428,0,0,,SF Delta,20932.904296875,,,
21710,,,,,60,blind channel,2401.486,,,7.01788187,0,0,,SF Delta,20921.833984375,,,
21711,,,,,56,blind channel,2214.347,,,5.211699009,0,0,,SF Delta,20674.32421875,,,
21712,,,,,16,blind channel,2377.372,,,3.1454916,0,0,,SF Delta,20838.591796875,,,
21713,,,,,48,blind channel,2415.607,,,4.554563522,0,0,,SF Delta,20908.005859375,,,
21714,,,,,68,blind channel,2230.54,,,4.664097786,0,0,,SF Delta,20691.224609375,,,
21715,,,,,17,blind channel,2362.265,,,6.938396931,0,0,,SF Delta,20823.27734375,,,
21716,,,,,37,blind channel,2246.611,,,4.554563522,0,0,,SF Delta,20706.294921875,,,
21717,,,,,41,blind channel,2429.693,,,4.426994324,0,0,,SF Delta,20893.419921875,,,
21718,,,,,16,blind channel,2346.78,,,4.554563522,0,0,,SF Delta,20807.79296875,,,
21719,,,,,19,blind channel,2156.146,,,5.245937824,0,0,,SF Delta,20491.3828125,,,
21720,,,,,15,blind channel,2142.196,,,3.928983688,0,0,,SF Delta,20476.7265625,,,
21721,,,,,45,blind channel,2262.682,,,5.015049458,0,0,,SF Delta,20722.365234375,,,
21722,,,,,58,blind channel,2418.579,,,4.323785782,0,0,,SF Delta,20880.005859375,,,
21723,,,,,8,blind channel,2495.984,,,6.603549004,0,0,,SF Delta,20958.947265625,,,
21724,,,,,37,blind channel,2389.179,,,6.603549004,0,0,,SF Delta,20850.27734375,,,
21725,,,,,22,blind channel,2428.993,,,7.01788187,0,0,,SF Delta,20890.833984375,,,
21726,,,,,16,blind channel,2331.123,,,3.492162228,0,0,,SF Delta,20792.134765625,,,
21727,,,,,12,blind channel,2481.12,,,3.1454916,0,0,,SF Delta,20943.875,,,
21728,,,,,14,blind channel,2476.999,,,3.733595848,0,0,,SF Delta,20939.046875,,,
21729,,,,,38,blind channel,2403.8,,,4.323785782,0,0,,SF Delta,20865.10546875,,,
21730,,,,,47,blind channel,2373.022,,,6.603549004,0,0,,SF Delta,20834.62109375,,,
21731,,,,,16,blind channel,2461.256,,,4.83522892,0,0,,SF Delta,20923.8046875,,,
21732,,,,,19,blind channel,2358.194,,,3.574138165,0,0,,SF Delta,20818.79296875,,,
21733,,,,,5,blind channel,2357.487,,,6.553783894,0,0,,SF Delta,20818.37890625,,,
21734,,,,,10,blind channel,2479.62,,,3.231627226,0,0,,SF Delta,20941.875,,,
21735,,,,,20,blind channel,2357.073,,,6.603549004,0,0,,SF Delta,20817.962890625,,,
21736,,,,,48,blind channel,2277.803,,,5.391978264,0,0,,SF Delta,20737.779296875,,,
21737,,,,,42,blind channel,2343.001,,,6.603549004,0,0,,SF Delta,20803.892578125,,,
21738,,,,,12,blind channel,2446.271,,,4.597176552,0,0,,SF Delta,20907.904296875,,,
21739,,,,,22,blind channel,2443.478,,,3.492162228,0,0,,SF Delta,20904.904296875,,,
21740,,,,,18,blind channel,2315.637,,,3.492162228,0,0,,SF Delta,20776.650390625,,,
21741,,,,,15,blind channel,2494.641,,,4.348890781,0,0,,SF Delta,20957.189453125,,,
21742,,,,,7,blind channel,2151.583,,,4.360129833,0,0,,SF Delta,20488.02734375,,,
21743,,,,,16,blind channel,2450.271,,,4.638082027,0,0,,SF Delta,20912.318359375,,,
21744,,,,,15,blind channel,2371.972,,,3.22178483,0,0,,SF Delta,20832.86328125,,,
21745,,,,,15,blind channel,2136.048,,,5.211699009,0,0,,SF Delta,20473.19921875,,,
21746,,,,,15,blind channel,2510.298,,,4.926686764,0,0,,SF Delta,20972.259765625,,,
21747,,,,,52,blind channel,2291.667,,,4.360129833,0,0,,SF Delta,20752.265625,,,
21748,,,,,45,blind channel,2328.48,,,4.370222092,0,0,,SF Delta,20789.578125,,,
21749,,,,,36,blind channel,2303.117,,,3.156425238,0,0,,SF Delta,20763.5078125,,,
21750,,,,,16,blind channel,2301.773,,,6.063229084,0,0,,SF Delta,20762.1640625,,,
21751,,,,,23,blind channel,2296.667,,,7.056792259,0,0,,SF Delta,20757.265625,,,
21752,,,,,47,blind channel,2314.152,,,4.926686764,0,0,,SF Delta,20774.75,,,
21753,,,,,15,blind channel,2525.197,,,3.928983688,0,0,,SF Delta,20987.74609375,,,
21754,,,,,7,blind channel,2386.543,,,3.492162228,0,0,,SF Delta,20846.93359375,,,
21755,,,,,12,blind channel,2309.652,,,6.603549004,0,0,,SF Delta,20769.75,,,
21756,,,,,20,blind channel,2465.392,,,5.211699009,0,0,,SF Delta,20928.1484375,,,
21757,,,,,16,blind channel,2538.026,,,4.426994324,0,0,,SF Delta,20999.98828125,,,
21758,,,,,15,blind channel,2121.734,,,4.594191074,0,0,,SF Delta,20457.470703125,,,
21759,,,,,38,blind channel,2311.495,,,4.348890781,0,0,,SF Delta,20772.5078125,,,
21760,,,,,16,blind channel,2325.723,,,4.426994324,0,0,,SF Delta,20785.822265625,,,
21761,,,,,17,blind channel,2135.977,,,4.370222092,0,0,,SF Delta,20471.12890625,,,
