id,cnt,chk,ein,eout,area_m2,habitat,path_med,path_min,path_max,elev_m,edge
15303,,,,,15,blind channel,4165.12,4165.12,4165.12,6.6924109,0
15304,,,,,65,blind channel,758.7001,758.7001,758.7001,4.4386678,0
15305,,,,,422,distributary channel,1869.594,1869.594,1869.594,3.956084,1
15306,,,,,82,blind channel,4190.663,4190.663,4190.663,3.9581251,0
15307,,,,,15,blind channel,2593.27,2593.27,2593.27,6.0142498,0
15308,,,,,45,blind channel,1681.918,1681.918,1681.918,4.7961178,0
15309,,,,,47,blind channel,1055.155,1055.155,1055.155,4.7414398,0
15310,,,,,23,blind channel,1041.755,1041.755,1041.755,4.695416,0
15311,,,,,30,blind channel,1368.846,1368.846,1368.846,4.989964,0
15312,,,,,1495,distributary channel,3467.812,3467.812,3467.812,4.3572879,1
15313,,,,,15,blind channel,1732.081,1732.081,1732.081,4.399128,0
15314,,,,,19,blind channel,1391.074,1391.074,1391.074,4.989964,0
15315,,,,,20,blind channel,1561.615,1561.615,1561.615,4.544827,0
15316,,,,,40,blind channel,1041.291,1041.291,1041.291,4.695416,0
15317,,,,,16,blind channel,1705.155,1705.155,1705.155,4.835475,0
15318,,,,,8,distributary channel,2293.971,2293.971,2293.971,4.2099209,0
15319,,,,,255,blind channel,1500.718,1500.718,1500.718,4.378201,0
15320,,,,,40,blind channel,1363.553,1363.553,1363.553,4.989964,0
15321,,,,,12,blind channel,2669.01,2669.01,2669.01,3.765105,0
15322,,,,,29,blind channel,1040.669,1040.669,1040.669,4.695416,0
15323,,,,,65,blind channel,2294.264,2294.264,2294.264,4.2099209,0
15324,,,,,15,blind channel,2246.016,2246.016,2246.016,6.2174129,0
15325,,,,,208,distributary channel,2461.234,2461.234,2461.234,4.773562,1
15326,,,,,13,blind channel,1718.889,1718.889,1718.889,4.399128,0
15327,,,,,19,blind channel,2118.438,2118.438,2118.438,6.1338038,0
15328,,,,,41,blind channel,1062.069,1062.069,1062.069,5.0112262,0
15329,,,,,36,blind channel,644.4113,644.4113,644.4113,4.462029,0
15330,,,,,425,distributary channel,2255.936,2255.936,2255.936,5.369854,0
15331,,,,,19,blind channel,1481.641,1481.641,1481.641,5.3311639,0
15332,,,,,843,distributary channel,2918.568,2918.568,2918.568,4.0183978,0
15333,,,,,9,blind channel,2682.117,2682.117,2682.117,3.765105,0
15334,,,,,65,blind channel,1686.746,1686.746,1686.746,4.7888889,0
15335,,,,,7,blind channel,1745.945,1745.945,1745.945,4.399128,0
15336,,,,,65,blind channel,1421.307,1421.307,1421.307,4.348331,0
15337,,,,,7,blind channel,1004.971,1004.971,1004.971,4.1870322,0
15338,,,,,47,distributary channel,753.9072,753.9072,753.9072,4.4386678,0
15339,,,,,10,blind channel,2648.04,2648.04,2648.04,3.765105,0
15340,,,,,18,blind channel,1101.418,1101.418,1101.418,4.4063702,0
15341,,,,,14,blind channel,2102.781,2102.781,2102.781,5.917387,0
15342,,,,,695,distributary channel,2929.382,2929.382,2929.382,4.240427,0
15343,,,,,17,blind channel,1718.897,1718.897,1718.897,4.835475,0
15344,,,,,15,blind channel,990.7281,990.7281,990.7281,4.1870322,0
15345,,,,,20,blind channel,4179.848,4179.848,4179.848,7.0057492,0
15346,,,,,7,blind channel,681.4529,681.4529,681.4529,4.4695711,0
15347,,,,,11,blind channel,1369.296,1369.296,1369.296,4.989964,0
15348,,,,,49,blind channel,1697.146,1697.146,1697.146,4.8368301,0
15349,,,,,22,blind channel,4148.22,4148.22,4148.22,4.5868039,0
15350,,,,,7,blind channel,2042.376,2042.376,2042.376,4.3593569,0
15351,,,,,12,blind channel,1108.246,1108.246,1108.246,4.4063702,0
15352,,,,,15,blind channel,2379.238,2379.238,2379.238,4.169075,0
15353,,,,,2699,distributary channel,4247.158,4247.158,4247.158,4.918582,1
15354,,,,,30,blind channel,962.4647,962.4647,962.4647,4.4476509,0
15355,,,,,23,blind channel,951.4586,951.4586,951.4586,4.1870322,0
15356,,,,,19,blind channel,2100.539,2100.539,2100.539,5.917387,0
15357,,,,,23204,nearshore,0,0,0,4.5563908,0
15358,,,,,52,blind channel,1712.474,1712.474,1712.474,4.399128,0
15359,,,,,10,blind channel,1086.468,1086.468,1086.468,4.4063702,0
15360,,,,,7,blind channel,1946.426,1946.426,1946.426,6.331367,0
15361,,,,,9,blind channel,952.9586,952.9586,952.9586,4.1870322,0
15362,,,,,39,blind channel,1077.675,1077.675,1077.675,4.4063702,0
15363,,,,,11,blind channel,4190.59,4190.59,4190.59,7.0057492,0
15364,,,,,13,blind channel,1082.675,1082.675,1082.675,4.4063702,0
15365,,,,,15,blind channel,2644.504,2644.504,2644.504,4.8467412,0
15366,,,,,39,blind channel,964.7931,964.7931,964.7931,4.4476509,0
15367,,,,,66,distributary channel,2456.264,2456.264,2456.264,3.4979451,1
15368,,,,,19,blind channel,1466.535,1466.535,1466.535,5.3311639,0
15369,,,,,16,blind channel,1122.489,1122.489,1122.489,4.0093741,0
15370,,,,,80,blind channel,4206.476,4206.476,4206.476,3.9581251,0
15371,,,,,6,blind channel,1507.112,1507.112,1507.112,5.417006,0
15372,,,,,13,blind channel,1086.589,1086.589,1086.589,4.4063702,0
15373,,,,,6,blind channel,1712.252,1712.252,1712.252,5.2386241,0
15374,,,,,26,blind channel,1078.797,1078.797,1078.797,4.4063702,0
15375,,,,,236,distributary channel,2460.785,2460.785,2460.785,3.44665,0
15376,,,,,967,distributary channel,2899.113,2899.113,2899.113,4.0183978,0
15377,,,,,16,blind channel,2609.255,2609.255,2609.255,6.4099178,0
15378,,,,,19,blind channel,958.0296,958.0296,958.0296,4.1870322,0
15379,,,,,15,blind channel,2232.03,2232.03,2232.03,4.9146128,0
15380,,,,,467,distributary channel,2959.811,2959.811,2959.811,3.8272409,0
15381,,,,,993,distributary channel,748.3068,748.3068,748.3068,4.4386678,0
15382,,,,,15,blind channel,977.5357,977.5357,977.5357,5.114224,0
15383,,,,,95,blind channel,2305.285,2305.285,2305.285,4.169075,0
15384,,,,,936,distributary channel,2470.462,2470.462,2470.462,3.44665,0
15385,,,,,28,blind channel,1406.438,1406.438,1406.438,5.417006,0
15386,,,,,34,blind channel,1024.977,1024.977,1024.977,4.5582228,0
15387,,,,,16,blind channel,2085.053,2085.053,2085.053,4.29918,0
15388,,,,,18,blind channel,1451.585,1451.585,1451.585,4.348331,0
15389,,,,,17,blind channel,1495.748,1495.748,1495.748,5.3311639,0
15390,,,,,15,blind channel,1576.651,1576.651,1576.651,4.544827,0
15391,,,,,7,blind channel,4206.454,4206.454,4206.454,4.7285199,0
15392,,,,,16,blind channel,3130.815,3130.815,3130.815,4.8706088,0
15393,,,,,240,blind channel,1514.39,1514.39,1514.39,4.002367,0
15394,,,,,8,blind channel,1576.737,1576.737,1576.737,4.544827,0
15395,,,,,15,blind channel,2394.431,2394.431,2394.431,4.713903,0
15396,,,,,35,blind channel,660.3107,660.3107,660.3107,3.6747561,0
15397,,,,,20,blind channel,3145.315,3145.315,3145.315,4.4572649,0
15398,,,,,12,blind channel,667.8463,667.8463,667.8463,3.6747561,0
15399,,,,,25,blind channel,1419.302,1419.302,1419.302,5.417006,0
15400,,,,,38,blind channel,1702.767,1702.767,1702.767,5.3123732,0
15401,,,,,50,blind channel,1724.081,1724.081,1724.081,4.0312591,0
15402,,,,,17,blind channel,3116.158,3116.158,3116.158,4.8706088,0
15403,,,,,52,blind channel,1020.613,1020.613,1020.613,4.5582228,0
15404,,,,,15,blind channel,1436.428,1436.428,1436.428,4.348331,0
15405,,,,,42,blind channel,1705.389,1705.389,1705.389,5.2386241,0
15406,,,,,26,blind channel,1029.613,1029.613,1029.613,4.5582228,0
15407,,,,,15,blind channel,1137.01,1137.01,1137.01,4.0093741,0
15408,,,,,686,distributary channel,742.7062,742.7062,742.7062,4.4386678,1
15409,,,,,20,blind channel,2113.317,2113.317,2113.317,5.526885,0
15410,,,,,15,blind channel,1732.761,1732.761,1732.761,4.835475,0
15411,,,,,43,blind channel,1435.393,1435.393,1435.393,4.348331,0
15412,,,,,12,blind channel,2654.832,2654.832,2654.832,4.8467412,0
15413,,,,,5,distributary channel,1897.807,1897.807,1897.807,4.3598142,0
15414,,,,,16,blind channel,1590.808,1590.808,1590.808,5.272007,0
15415,,,,,11,blind channel,2027.598,2027.598,2027.598,4.3593569,0
15416,,,,,69,blind channel,977.3641,977.3641,977.3641,4.4476509,0
15417,,,,,17,blind channel,1503.99,1503.99,1503.99,5.3311639,0
15418,,,,,16,blind channel,1384.624,1384.624,1384.624,5.0941591,0
15419,,,,,5,blind channel,1904.429,1904.429,1904.429,4.5810952,0
15420,,,,,9,blind channel,2656.625,2656.625,2656.625,4.8467412,0
15421,,,,,9,blind channel,1931.734,1931.734,1931.734,5.6771441,0
15422,,,,,33,blind channel,668.6747,668.6747,668.6747,3.6747561,0
15423,,,,,22,blind channel,4164.584,4164.584,4164.584,4.7285199,0
15424,,,,,27,blind channel,3159.8,3159.8,3159.8,4.4572649,0
15425,,,,,7,blind channel,2435.608,2435.608,2435.608,4.2256889,0
15426,,,,,276,distributary channel,1151.914,1151.914,1151.914,4.2149868,0
15427,,,,,3923,distributary channel,3462.132,3462.132,3462.132,4.3572879,0
15428,,,,,17,blind channel,1588.465,1588.465,1588.465,4.544827,0
15429,,,,,14,blind channel,2070.033,2070.033,2070.033,4.29918,0
15430,,,,,7,blind channel,2671.075,2671.075,2671.075,4.8467412,0
15431,,,,,7,blind channel,3211.726,3211.726,3211.726,5.1432972,0
15432,,,,,8,blind channel,968.5296,968.5296,968.5296,4.3544059,0
15433,,,,,29,blind channel,971.6007,971.6007,971.6007,4.3544059,0
15434,,,,,16,blind channel,1101.075,1101.075,1101.075,4.4063702,0
15435,,,,,15,blind channel,1152.581,1152.581,1152.581,4.0093741,0
15436,,,,,14,blind channel,2420.866,2420.866,2420.866,4.2256889,0
15437,,,,,2,distributary channel,1929.82,1929.82,1929.82,5.551475,0
15438,,,,,18,blind channel,2409.866,2409.866,2409.866,4.2256889,0
15439,,,,,39,blind channel,1092.575,1092.575,1092.575,4.4063702,0
15440,,,,,8,blind channel,1166.702,1166.702,1166.702,4.0093741,0
15441,,,,,15,blind channel,2625.362,2625.362,2625.362,5.131856,0
15442,,,,,97,blind channel,4221.926,4221.926,4221.926,5.5842271,0
15443,,,,,13,blind channel,2216.959,2216.959,2216.959,4.153708,0
15444,,,,,932,distributary channel,1942.734,1942.734,1942.734,3.7986109,1
15445,,,,,21,distributary channel,2994.675,2994.675,2994.675,3.8272409,0
15446,,,,,77,blind channel,1005.213,1005.213,1005.213,4.4476509,0
15447,,,,,8,blind channel,2166.095,2166.095,2166.095,5.3495541,0
15448,,,,,259,blind channel,1554.118,1554.118,1554.118,4.1193752,0
15449,,,,,148,blind channel,1525.062,1525.062,1525.062,4.002367,0
15450,,,,,7,blind channel,2666.439,2666.439,2666.439,3.765105,0
15451,,,,,65,blind channel,1719.445,1719.445,1719.445,5.2386241,0
15452,,,,,4,distributary channel,2021.355,2021.355,2021.355,4.3593569,0
15453,,,,,140,blind channel,1528.461,1528.461,1528.461,4.002367,0
15454,,,,,236,blind channel,1569.239,1569.239,1569.239,4.1193752,0
15455,,,,,48,blind channel,1444.428,1444.428,1444.428,4.348331,0
15456,,,,,173,distributary channel,3682.346,3682.346,3682.346,5.0199471,0
15457,,,,,16,blind channel,1746.989,1746.989,1746.989,5.0312662,0
15458,,,,,83,blind channel,2318.578,2318.578,2318.578,4.169075,0
15459,,,,,8,blind channel,730.6306,730.6306,730.6306,4.324182,0
15460,,,,,15,blind channel,1604.743,1604.743,1604.743,4.1330671,0
15461,,,,,67,blind channel,990.7134,990.7134,990.7134,4.4476509,0
15462,,,,,210,blind channel,1540.653,1540.653,1540.653,4.1193752,0
15463,,,,,16,blind channel,1434.58,1434.58,1434.58,5.417006,0
15464,,,,,24,blind channel,3175.614,3175.614,3175.614,4.4572649,0
15465,,,,,3,blind channel,1604.95,1604.95,1604.95,4.544827,0
15466,,,,,28,blind channel,3010.246,3010.246,3010.246,5.3316889,0
15467,,,,,15,blind channel,1116.267,1116.267,1116.267,4.4063702,0
15468,,,,,5,blind channel,1747.738,1747.738,1747.738,4.0312591,0
15469,,,,,444,distributary channel,2985.953,2985.953,2985.953,3.8272409,1
15470,,,,,15,blind channel,717.2311,717.2311,717.2311,3.6938341,0
15471,,,,,12,blind channel,3197.499,3197.499,3197.499,5.2206488,0
15472,,,,,17,blind channel,1754.395,1754.395,1754.395,4.0312591,0
15473,,,,,12,blind channel,1099.903,1099.903,1099.903,4.4063702,0
15474,,,,,25,blind channel,1101.439,1101.439,1101.439,4.4063702,0
15475,,,,,28,blind channel,1044.512,1044.512,1044.512,4.5582228,0
15476,,,,,38,blind channel,1738.702,1738.702,1738.702,4.0312591,0
15477,,,,,33,blind channel,3100.829,3100.829,3100.829,4.7842121,0
15478,,,,,9,blind channel,1603.243,1603.243,1603.243,4.544827,0
15479,,,,,7,distributary channel,2057.633,2057.633,2057.633,4.29918,0
15480,,,,,15,blind channel,1397.988,1397.988,1397.988,4.770504,0
15481,,,,,12,blind channel,2100.411,2100.411,2100.411,5.526885,0
15482,,,,,8,blind channel,1619.814,1619.814,1619.814,4.002367,0
15483,,,,,15,blind channel,1518.562,1518.562,1518.562,5.6132398,0
15484,,,,,260,distributary channel,2066.755,2066.755,2066.755,4.29918,1
15485,,,,,5,distributary channel,2207.388,2207.388,2207.388,4.153708,0
15486,,,,,13,blind channel,2420.023,2420.023,2420.023,5.640717,0
15487,,,,,64,blind channel,1734.759,1734.759,1734.759,4.2498269,0
15488,,,,,243,blind channel,1584.846,1584.846,1584.846,4.6979251,0
15489,,,,,71,blind channel,1533.44,1533.44,1533.44,4.002367,0
15490,,,,,16,blind channel,702.16,702.16,702.16,3.6747561,0
15491,,,,,20,blind channel,4180.448,4180.448,4180.448,4.7285199,0
15492,,,,,29,blind channel,683.3818,683.3818,683.3818,3.6747561,0
15493,,,,,33,blind channel,1744.531,1744.531,1744.531,4.0312591,0
15494,,,,,20,blind channel,686.0387,686.0387,686.0387,3.6747561,0
15495,,,,,2,distributary channel,2098.204,2098.204,2098.204,5.526885,0
15496,,,,,29,blind channel,986.7576,986.7576,986.7576,4.3544059,0
15497,,,,,7,blind channel,1766.844,1766.844,1766.844,4.0312591,0
15498,,,,,15,blind channel,1132.167,1132.167,1132.167,5.2103901,0
15499,,,,,11,blind channel,1609.243,1609.243,1609.243,4.544827,0
15500,,,,,20,blind channel,687.1245,687.1245,687.1245,3.6747561,0
15501,,,,,14,blind channel,2151.281,2151.281,2151.281,4.9497328,0
15502,,,,,16,blind channel,2641.14,2641.14,2641.14,5.131856,0
15503,,,,,9,blind channel,1763.838,1763.838,1763.838,5.0312662,0
15504,,,,,13,blind channel,1761.924,1761.924,1761.924,5.0312662,0
15505,,,,,20,blind channel,3190.549,3190.549,3190.549,5.2206488,0
15506,,,,,13,blind channel,1619.693,1619.693,1619.693,4.544827,0
15507,,,,,114,blind channel,4236.719,4236.719,4236.719,5.5842271,0
15508,,,,,15,blind channel,3213.877,3213.877,3213.877,5.1432972,0
15509,,,,,7,blind channel,1112.803,1112.803,1112.803,4.7010212,0
15510,,,,,11,blind channel,3199.877,3199.877,3199.877,5.1432972,0
15511,,,,,16,blind channel,1449.308,1449.308,1449.308,5.0941591,0
15512,,,,,59,blind channel,1460.413,1460.413,1460.413,4.348331,0
15513,,,,,17,blind channel,3228.827,3228.827,3228.827,5.1432972,0
15514,,,,,13,blind channel,2137.625,2137.625,2137.625,4.8577871,0
15515,,,,,77,blind channel,2334.149,2334.149,2334.149,4.169075,0
15516,,,,,15,blind channel,1635.021,1635.021,1635.021,5.8908868,0
15517,,,,,6,blind channel,1114.504,1114.504,1114.504,4.4476509,0
15518,,,,,11,blind channel,1614.864,1614.864,1614.864,4.8681688,0
15519,,,,,816,distributary channel,2027.275,2027.275,2027.275,4.3593569,1
15520,,,,,23,blind channel,3025.181,3025.181,3025.181,5.3988118,0
15521,,,,,7,blind channel,763.1011,763.1011,763.1011,4.1738558,0
15522,,,,,50,blind channel,1754.43,1754.43,1754.43,3.6751521,0
15523,,,,,1,distributary channel,1172.586,1172.586,1172.586,4.3313808,0
15524,,,,,15,blind channel,1147.859,1147.859,1147.859,5.130826,0
15525,,,,,18,blind channel,1102.468,1102.468,1102.468,4.741014,0
15526,,,,,494,distributary channel,2206.332,2206.332,2206.332,4.153708,0
15527,,,,,27,blind channel,3085.465,3085.465,3085.465,4.7842121,0
15528,,,,,15,blind channel,1533.047,1533.047,1533.047,4.9686661,0
15529,,,,,17,blind channel,2858.985,2858.985,2858.985,4.4695711,0
15530,,,,,27,blind channel,1058.219,1058.219,1058.219,4.3040071,0
15531,,,,,16,blind channel,1116.596,1116.596,1116.596,4.7836242,0
15532,,,,,8,blind channel,1778.616,1778.616,1778.616,5.0312662,0
15533,,,,,4,blind channel,1768.217,1768.217,1768.217,4.9602609,0
15534,,,,,2659,distributary channel,3458.366,3458.366,3458.366,4.3719072,1
15535,,,,,6,blind channel,1117.303,1117.303,1117.303,4.7836242,0
15536,,,,,7,blind channel,1612.059,1612.059,1612.059,5.0312662,0
15537,,,,,36,blind channel,1001.693,1001.693,1001.693,4.531939,0
15538,,,,,723,distributary channel,1941.083,1941.083,1941.083,5.0283289,1
15539,,,,,15,blind channel,2655.954,2655.954,2655.954,5.131856,0
15540,,,,,271,distributary channel,2062.139,2062.139,2062.139,4.29918,1
15541,,,,,13,blind channel,1757.223,1757.223,1757.223,3.6751521,0
15542,,,,,58,blind channel,1748.986,1748.986,1748.986,4.2498269,0
15543,,,,,18,blind channel,3040.667,3040.667,3040.667,5.588871,0
15544,,,,,13,blind channel,1091.518,1091.518,1091.518,4.5582228,0
15545,,,,,956,distributary channel,439.9712,439.9712,439.9712,4.5813522,1
15546,,,,,15,blind channel,1412.902,1412.902,1412.902,4.770504,0
15547,,,,,92,blind channel,1597.231,1597.231,1597.231,4.3072,0
15548,,,,,83,blind channel,1596.731,1596.731,1596.731,4.1867681,0
15549,,,,,80,distributary channel,2072.261,2072.261,2072.261,4.29918,0
15550,,,,,4,distributary channel,2130.261,2130.261,2130.261,4.8577871,0
15551,,,,,8,blind channel,1041.006,1041.006,1041.006,4.8429818,0
15552,,,,,7,blind channel,1646.092,1646.092,1646.092,5.3200779,0
15553,,,,,409,distributary channel,2102.468,2102.468,2102.468,4.8577871,1
15554,,,,,32,blind channel,699.9026,699.9026,699.9026,3.6747561,0
15555,,,,,15,blind channel,1546.94,1546.94,1546.94,4.002367,0
15556,,,,,15,blind channel,2435.144,2435.144,2435.144,4.9796028,0
15557,,,,,12,blind channel,1026.142,1026.142,1026.142,4.6970582,0
15558,,,,,16,blind channel,3055.495,3055.495,3055.495,4.7842121,0
15559,,,,,808,distributary channel,621.1377,621.1377,621.1377,4.1707911,0
15560,,,,,70,blind channel,2346.291,2346.291,2346.291,5.3136482,0
15561,,,,,6,blind channel,1558.183,1558.183,1558.183,4.002367,0
15562,,,,,472,distributary channel,2151.882,2151.882,2151.882,4.9497328,1
15563,,,,,24,blind channel,1017.142,1017.142,1017.142,4.6970582,0
15564,,,,,15,blind channel,2672.111,2672.111,2672.111,5.828135,0
15565,,,,,24,blind channel,4196.812,4196.812,4196.812,3.885376,0
15566,,,,,15,blind channel,2344.185,2344.185,2344.185,5.3136482,0
15567,,,,,11,blind channel,1548.733,1548.733,1548.733,4.002367,0
15568,,,,,8,blind channel,1186.985,1186.985,1186.985,4.6733351,0
15569,,,,,7,distributary channel,1956.068,1956.068,1956.068,5.5262599,0
15570,,,,,51014,nearshore,264.094,264.094,264.094,4.0499492,0
15571,,,,,54,blind channel,1768.83,1768.83,1768.83,3.6751521,0
15572,,,,,16,blind channel,3243.676,3243.676,3243.676,4.175859,0
15573,,,,,15,blind channel,1629.764,1629.764,1629.764,5.3200779,0
15574,,,,,11,blind channel,722.1661,722.1661,722.1661,3.6747561,0
15575,,,,,11,blind channel,1077.447,1077.447,1077.447,4.5582228,0
15576,,,,,16,blind channel,1500.662,1500.662,1500.662,4.6418219,0
15577,,,,,20,blind channel,1124.096,1124.096,1124.096,4.7836242,0
15578,,,,,1295,distributary channel,643.7737,643.7737,643.7737,4.1707911,0
15579,,,,,15,blind channel,1463.55,1463.55,1463.55,5.0941591,0
15580,,,,,166,distributary channel,3651.704,3651.704,3651.704,4.5504422,0
15581,,,,,7,blind channel,1191.007,1191.007,1191.007,5.130826,0
15582,,,,,90,blind channel,4251.219,4251.219,4251.219,3.5995021,0
15583,,,,,21,blind channel,3071.566,3071.566,3071.566,4.7842121,0
15584,,,,,71,blind channel,1476.692,1476.692,1476.692,4.6418219,0
15585,,,,,19,blind channel,1771.794,1771.794,1771.794,3.6751521,0
15586,,,,,89,blind channel,2361.984,2361.984,2361.984,5.2514858,0
15587,,,,,7,blind channel,2718.081,2718.081,2718.081,6.4105439,0
15588,,,,,25,blind channel,1024.921,1024.921,1024.921,4.3717279,0
15589,,,,,8,distributary channel,2525.995,2525.995,2525.995,4.5403538,0
15590,,,,,14,blind channel,1546.861,1546.861,1546.861,4.9686661,0
